,Estado,Cidade,Valor_aluguel,Valor_condomínio,Valor_iptu,Área_total,Qt_quartos,Qt_vagas,Qt_banheiros,Academia,Acesso_para_deficientes,Ar_condicionado,Área_de_serviço,Armário_embutido,Armário_na_cozinha,Bicicletário,Churrasqueira,Circuito_de_segurança,Conexão_à_internet,Elevador,Espaço_gourmet,Garagem,Interfone,Lavanderia,Mobiliado,Piscina,Playground,Quadra_de_tênis,Quadra_poliesportiva,Salão_de_festas,Sauna,Segurança_24h,Sistema_de_alarme,Spa,Varanda
7467,pa,belem,3800.0,500.0,200.0,89.0,3.0,0.0,2.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
16861,pe,recife,1900.0,0.0,0.0,36.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
13922,pr,curitiba,1500.0,0.0,0.0,58.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
867,mg,belo horizonte,3000.0,900.0,272.0,95.0,3.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
16056,ce,fortaleza,359.0,0.0,0.0,50.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,sp,sao-paulo,1000.0,394.0,84.0,50.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
6349,rj,rio-de-janeiro,1600.0,630.0,930.0,72.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18203,pb,joao-pessoa,1850.0,0.0,590.0,34.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
16816,pe,recife,1900.0,0.0,0.0,32.0,1.0,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
402,mg,belo horizonte,1700.0,650.0,113.0,106.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4428,sp,sao-paulo,3300.0,922.0,162.0,55.0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
10276,sc,florianopolis,1200.0,400.0,150.0,65.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3057,df,brasilia,1680.0,365.0,41.0,34.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10190,ba,salvador,4500.0,0.0,0.0,63.0,1.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1
7060,rj,rio-de-janeiro,1700.0,600.0,152.0,100.0,3.0,1.0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,mg,belo horizonte,2000.0,200.0,0.0,94.0,3.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15824,ce,fortaleza,2000.0,891.0,97.0,160.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10390,sc,florianopolis,1800.0,383.0,90.0,53.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11347,sc,florianopolis,1550.0,428.0,65.0,65.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
12212,rs,porto-alegre,1307.0,164.0,100.0,97.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,mt,cuiaba,1420.0,580.0,0.0,72.0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12118,al,maceio,1300.0,0.0,0.0,70.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7865,go,goiania,2100.0,215.0,0.0,80.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16465,pe,recife,2200.0,450.0,1750.0,72.0,3.0,1.0,3.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
12126,al,maceio,900.0,370.0,108.0,62.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6851,rj,rio-de-janeiro,1200.0,1000.0,178.0,75.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1847,am,manaus,6000.0,1390.0,0.0,235.0,5.0,6.0,6.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
17495,pe,recife,900.0,352.0,81.0,70.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1334,mg,belo horizonte,1000.0,180.0,84.0,63.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8779,ba,salvador,1400.0,580.0,48.0,73.0,3.0,1.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0
18488,se,aracaju,700.0,440.0,1059.0,68.0,3.0,1.0,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16255,pe,recife,2000.0,0.0,0.0,65.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8945,ba,salvador,5800.0,1349.0,316.0,147.0,4.0,3.0,2.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1
11256,sc,florianopolis,1950.0,610.0,110.0,71.0,2.0,0.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
18333,pb,joao-pessoa,1200.0,850.0,0.0,132.0,3.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6997,rj,rio-de-janeiro,3500.0,620.0,1530.0,54.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,mg,belo horizonte,1450.0,270.0,103.0,78.0,3.0,2.0,2.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3491,mt,cuiaba,1800.0,900.0,167.0,134.0,3.0,2.0,4.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4573,sp,sao-paulo,2950.0,1500.0,389.0,97.0,3.0,2.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
16714,pe,recife,1800.0,0.0,0.0,35.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7706,go,goiania,2500.0,500.0,200.0,86.0,2.0,2.0,2.0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7054,rj,rio-de-janeiro,1230.0,270.0,0.0,45.0,2.0,1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,pi,teresina,1100.0,477.0,0.0,69.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12412,rs,porto-alegre,2800.0,830.0,80.0,74.0,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3151,mt,cuiaba,2000.0,0.0,0.0,37.0,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6617,rj,rio-de-janeiro,3500.0,1620.0,391.0,112.0,3.0,1.0,3.0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4784,sp,sao-paulo,1600.0,280.0,270.0,52.0,2.0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11991,al,maceio,1100.0,700.0,200.0,76.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,sp,sao-paulo,2400.0,600.0,0.0,53.0,2.0,1.0,2.0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
13968,pr,curitiba,1100.0,514.0,0.0,53.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9266,ba,salvador,1500.0,1000.0,112.0,89.0,3.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15791,ce,fortaleza,2000.0,1000.0,0.0,191.0,3.0,2.0,5.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
16387,pe,recife,2875.0,0.0,0.0,52.0,2.0,1.0,2.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11630,sc,florianopolis,300.0,0.0,0.0,55.0,1.0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9118,ba,salvador,1890.0,599.0,100.0,50.0,1.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
15944,ce,fortaleza,1100.0,650.0,0.0,123.0,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
15284,ce,fortaleza,700.0,350.0,123.0,70.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2429,df,brasilia,1200.0,276.0,131.0,30.0,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
246,mg,belo horizonte,1500.0,250.0,120.0,80.0,3.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3815,mt,cuiaba,1400.0,0.0,0.0,74.0,3.0,2.0,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
13206,rs,porto-alegre,1650.0,400.0,80.0,58.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17597,pe,recife,1300.0,500.0,154.0,101.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9089,ba,salvador,2075.0,0.0,90.0,51.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2262,ms,campo-grande,2500.0,1100.0,576.0,215.0,3.0,2.0,1.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
10438,sc,florianopolis,2000.0,480.0,0.0,58.0,2.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
835,mg,belo horizonte,3500.0,904.0,299.0,86.0,3.0,2.0,2.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8624,go,goiania,1690.0,1690.0,0.0,42.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1
15215,ce,fortaleza,1100.0,670.0,730.0,120.0,3.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
1173,mg,belo horizonte,3500.0,650.0,360.0,60.0,2.0,2.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
18005,pb,joao-pessoa,1000.0,100.0,0.0,45.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6437,rj,rio-de-janeiro,1200.0,600.0,85.0,60.0,2.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
13335,rs,porto-alegre,1800.0,98.0,550.0,60.0,2.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
13616,pr,curitiba,1750.0,297.0,0.0,30.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15829,ce,fortaleza,900.0,245.0,62.0,92.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5289,sp,sao-paulo,2000.0,438.0,0.0,33.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
15137,ce,fortaleza,2000.0,990.0,1121.0,180.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
8098,go,goiania,1350.0,0.0,0.0,60.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15855,ce,fortaleza,930.0,230.0,0.0,50.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,mg,belo horizonte,1200.0,350.0,141.0,73.0,3.0,1.0,2.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16302,pe,recife,2200.0,0.0,0.0,60.0,3.0,1.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
7952,go,goiania,700.0,370.0,30.0,66.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
19431,es,vitoria,1200.0,508.0,15.0,70.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7334,pa,belem,650.0,0.0,0.0,40.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,df,brasilia,950.0,351.0,77.0,30.0,1.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12739,rs,porto-alegre,3900.0,790.0,150.0,65.0,1.0,1.0,1.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12783,rs,porto-alegre,3000.0,500.0,205.0,105.0,2.0,1.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7795,go,goiania,3200.0,480.0,0.0,119.0,3.0,2.0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
18183,pb,joao-pessoa,5500.0,0.0,0.0,120.0,2.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
3407,mt,cuiaba,1100.0,0.0,48.0,50.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19496,es,vitoria,1700.0,350.0,0.0,101.0,3.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11291,sc,florianopolis,2650.0,730.0,31.0,74.0,2.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8625,go,goiania,4000.0,1500.0,0.0,165.0,3.0,2.0,3.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
17023,pe,recife,2780.0,1200.0,404.0,160.0,4.0,2.0,2.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
7422,pa,belem,4500.0,1045.0,162.0,164.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8963,ba,salvador,2250.0,0.0,90.0,51.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,am,manaus,5500.0,0.0,0.0,140.0,2.0,0.0,2.0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
4200,sp,sao-paulo,3200.0,1100.0,450.0,100.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15277,ce,fortaleza,880.0,190.0,0.0,60.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19546,es,vitoria,1615.0,1140.0,154.0,40.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
11326,sc,florianopolis,800.0,445.0,83.0,50.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5629,pi,teresina,650.0,160.0,0.0,49.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,sp,sao-paulo,4500.0,900.0,300.0,98.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13702,pr,curitiba,799.0,464.0,44.0,86.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,sp,sao-paulo,2290.0,360.0,1300.0,36.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1
18676,se,aracaju,1700.0,0.0,218.0,60.0,1.0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15521,ce,fortaleza,1890.0,850.0,1600.0,130.0,4.0,2.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
14023,pr,curitiba,1750.0,650.0,146.0,102.0,2.0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4196,sp,sao-paulo,5000.0,800.0,399.0,104.0,3.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9635,ba,salvador,1800.0,713.0,110.0,80.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3681,mt,cuiaba,2000.0,1305.0,0.0,180.0,3.0,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3019,df,brasilia,1700.0,449.0,0.0,33.0,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
4310,sp,sao-paulo,2700.0,548.0,25.0,49.0,2.0,1.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7448,pa,belem,3200.0,1200.0,173.0,200.0,3.0,2.0,4.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12794,rs,porto-alegre,1080.0,210.0,50.0,55.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,to,palmas,1200.0,0.0,0.0,62.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19367,rn,natal,1000.0,0.0,0.0,40.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9205,ba,salvador,2300.0,507.0,144.0,55.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
13826,pr,curitiba,1200.0,550.0,52.0,73.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2569,df,brasilia,4500.0,760.0,2028.0,120.0,3.0,1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,sp,sao-paulo,3000.0,710.0,230.0,34.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
4277,sp,sao-paulo,4200.0,998.0,277.0,67.0,1.0,2.0,2.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
3666,mt,cuiaba,980.0,990.0,1200.0,80.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8412,go,goiania,720.0,313.0,0.0,29.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19534,es,vitoria,1100.0,518.0,43.0,54.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2446,df,brasilia,1100.0,330.0,25.0,56.0,2.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6821,rj,rio-de-janeiro,2100.0,600.0,67.0,53.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16066,ce,fortaleza,1200.0,820.0,750.0,120.0,4.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6520,rj,rio-de-janeiro,1600.0,560.0,120.0,69.0,2.0,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
16680,pe,recife,2300.0,0.0,0.0,150.0,3.0,1.0,3.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17237,pe,recife,1130.0,550.0,120.0,40.0,1.0,1.0,1.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
8959,ba,salvador,2000.0,0.0,90.0,51.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3172,mt,cuiaba,3300.0,830.0,0.0,143.0,3.0,0.0,4.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0
1223,mg,belo horizonte,1900.0,410.0,172.0,45.0,1.0,1.0,1.0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
17601,pe,recife,1500.0,80.0,129.0,100.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15852,ce,fortaleza,700.0,230.0,0.0,50.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,mg,belo horizonte,2700.0,900.0,432.0,130.0,3.0,2.0,3.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1204,mg,belo horizonte,1600.0,423.0,117.0,75.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
12950,rs,porto-alegre,1860.0,530.0,61.0,81.0,2.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8613,go,goiania,1300.0,0.0,0.0,10.0,3.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9257,ba,salvador,3200.0,0.0,0.0,76.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
7242,rj,rio-de-janeiro,2200.0,735.0,0.0,68.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2637,df,brasilia,1100.0,180.0,157.0,34.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8761,ba,salvador,1650.0,350.0,50.0,89.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12947,rs,porto-alegre,1000.0,182.0,25.0,80.0,2.0,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,mg,belo horizonte,1000.0,250.0,720.0,70.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17780,pe,recife,2000.0,0.0,0.0,42.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
18391,pb,joao-pessoa,980.0,600.0,0.0,82.0,3.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
877,mg,belo horizonte,2500.0,934.0,0.0,150.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
